"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","Kaggle1_Video_Game_9483","VG_Sales8562",,"0",", climax group, ","",", climax group, ","","0.0","0.0",", Racing, ",", Misc, ",", Racing, ",", Misc, ","0.8148148159186045","0.8148148159186045","rally fusion: race of champions","world series of poker: tournament of champions 2007 edition","rally fusion: race of champions","world series of poker: tournament of champions 2007 edition","0.18181818181818182","0.0","Rally Fusion: Race of Champions","World Series of Poker: Tournament of Champions 2007 Edition","Rally Fusion: Race of Champions","World Series of Poker: Tournament of Champions 2007 Edition","0.3728813559322034","0.3728813559322034","Rally Fusion: Race of Champions","World Series of Poker: Tournament of Champions 2007 Edition","Rally Fusion: Race of Champions","World Series of Poker: Tournament of Champions 2007 Edition","0.18181818181818182","0.0","PlayStation2","Xbox 360","PlayStation2","Xbox 360","0.0","0.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2002-01-01T00:00","2006-01-01T00:00","2002-01-01T00:00","2006-01-01T00:00","0.0","0.0","playstation2","xbox 360","playstation2","xbox 360","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_15707","VG_Sales15607","0.08089171974522293","0","","","","","0.0","0.0",", Misc, ",", Misc, ",", Misc, ",", Misc, ","1.0","1.0","writing and speaking beautiful japanese ds","writing and speaking beautiful japanese ds","writing and speaking beautiful japanese ds","writing and speaking beautiful japanese ds","1.0","1.0","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","1.0","1.0","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","Writing and Speaking Beautiful Japanese DS","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", Unknown, ",", Unknown, ",", Unknown, ",", Unknown, ","1.0","1.0",", unknown, ",", unknown, ",", unknown, ",", unknown, ","1.0","1.0","2023-01-01T00:00","0001-01-01T00:00","2023-01-01T00:00","0001-01-01T00:00","0.0","0.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9650","VG_Sales9660","0.08089171974522293","1","","","","","0.0","0.0",", Platform, ",", Platform, ",", Platform, ",", Platform, ","1.0","1.0","sonic jam","sonic jam","sonic jam","sonic jam","1.0","1.0","Sonic Jam","Sonic Jam","Sonic Jam","Sonic Jam","1.0","1.0","Sonic Jam","Sonic Jam","Sonic Jam","Sonic Jam","1.0","1.0","SAT","SAT","SAT","SAT","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","1997-01-01T00:00","1997-01-01T00:00","1997-01-01T00:00","1997-01-01T00:00","1.0","1.0","sat","sat","sat","sat","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_6289","VG_Sales16354",,"0",", attention to detail, ","",", attention to detail, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","sydney 2000","g1 jockey 4 2008","sydney 2000","g1 jockey 4 2008","0.0","0.0","Sydney 2000","G1 Jockey 4 2008","Sydney 2000","G1 Jockey 4 2008","0.375","0.375","Sydney 2000","G1 Jockey 4 2008","Sydney 2000","G1 Jockey 4 2008","0.0","0.0","PS","PlayStation3","PS","PlayStation3","0.75","0.75",", Eidos Interactive, ",", Tecmo Koei, ",", Eidos Interactive, ",", Tecmo Koei, ","0.38095238095238093","0.38095238095238093",", eidos interactive, ",", tecmo koei, ",", eidos interactive, ",", tecmo koei, ","0.0","0.0","2000-01-01T00:00","2008-01-01T00:00","2000-01-01T00:00","2008-01-01T00:00","0.0","0.0","ps","playstation3","ps","playstation3","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_3618","VG_Sales2278",,"0",", marvelous entertainment, ","",", marvelous entertainment, ","","0.0","0.0",", Simulation, ",", Action, ",", Simulation, ",", Action, ","0.8685185114542643","0.8685185114542643","harvest moon: the tale of two towns","harvest moon 3d: a new beginning","harvest moon: the tale of two towns","harvest moon 3d: a new beginning","0.16666666666666666","0.0","Harvest Moon: The Tale of Two Towns","Harvest Moon 3D: A New Beginning","Harvest Moon: The Tale of Two Towns","Harvest Moon 3D: A New Beginning","0.48571428571428577","0.48571428571428577","Harvest Moon: The Tale of Two Towns","Harvest Moon 3D: A New Beginning","Harvest Moon: The Tale of Two Towns","Harvest Moon 3D: A New Beginning","0.16666666666666666","0.0","DS","3DS","DS","3DS","0.0","0.0",", Natsume, ",", Marvelous Entertainment, ",", Natsume, ",", Marvelous Entertainment, ","0.2962962962962963","0.2962962962962963",", natsume, ",", marvelous entertainment, ",", natsume, ",", marvelous entertainment, ","0.0","0.0","2010-01-01T00:00","2012-01-01T00:00","2010-01-01T00:00","2012-01-01T00:00","0.0","0.0","ds","3ds","ds","3ds","0.5","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_6768","VG_Sales7126","0.08089171974522293","0",", bec, ","",", bec, ","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","digimon world: data squad","digimon world ds (jp sales)","digimon world: data squad","digimon world ds (jp sales)","0.2857142857142857","0.0","Digimon World: Data Squad","Digimon World DS (JP sales)","Digimon World: Data Squad","Digimon World DS (JP sales)","0.5925925925925926","0.5925925925925926","Digimon World: Data Squad","Digimon World DS (JP sales)","Digimon World: Data Squad","Digimon World DS (JP sales)","0.2857142857142857","0.0","PlayStation2","DS","PlayStation2","DS","0.5277777910232544","0.5277777910232544",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","playstation2","ds","playstation2","ds","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_1010","VG_Sales1010","0.08089171974522293","0","","","","","0.0","0.0",", Platform, ",", Platform, ",", Platform, ",", Platform, ","1.0","1.0","disney's aladdin","disney's aladdin","disney's aladdin","disney's aladdin","1.0","1.0","Disney's Aladdin","Disney's Aladdin","Disney's Aladdin","Disney's Aladdin","1.0","1.0","Disney's Aladdin","Disney's Aladdin","Disney's Aladdin","Disney's Aladdin","1.0","1.0","SNES","SNES","SNES","SNES","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","1993-01-01T00:00","1993-01-01T00:00","1993-01-01T00:00","1993-01-01T00:00","1.0","1.0","snes","snes","snes","snes","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_6249","VG_Sales6263","0.08089171974522293","0",", sand grain studios, ","",", sand grain studios, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","cabela's trophy bucks","cabela's trophy bucks","cabela's trophy bucks","cabela's trophy bucks","1.0","1.0","Cabela's Trophy Bucks","Cabela's Trophy Bucks","Cabela's Trophy Bucks","Cabela's Trophy Bucks","1.0","1.0","Cabela's Trophy Bucks","Cabela's Trophy Bucks","Cabela's Trophy Bucks","Cabela's Trophy Bucks","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Activision Value, ",", Activision Value, ",", Activision Value, ",", Activision Value, ","1.0","1.0",", activision value, ",", activision value, ",", activision value, ",", activision value, ","1.0","1.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_5767","VG_Sales5751","0.08089171974522293","0",", capcom, ","",", capcom, ","","0.0","0.0",", Platform, ",", Platform, ",", Platform, ",", Platform, ","1.0","1.0","mega man maverick hunter x","mega man maverick hunter x","mega man maverick hunter x","mega man maverick hunter x","1.0","1.0","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","1.0","1.0","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","Mega Man Maverick Hunter X","1.0","1.0","PSP","PSP","PSP","PSP","1.0","1.0",", Capcom, ",", Capcom, ",", Capcom, ",", Capcom, ","1.0","1.0",", capcom, ",", capcom, ",", capcom, ",", capcom, ","1.0","1.0","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","2005-01-01T00:00","1.0","1.0","psp","psp","psp","psp","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9194","VG_Sales6090","0.08089171974522293","0","","","","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","power pro kun pocket 8","power pro kun pocket 11","power pro kun pocket 8","power pro kun pocket 11","0.6666666666666666","0.0","Power Pro Kun Pocket 8","Power Pro Kun Pocket 11","Power Pro Kun Pocket 8","Power Pro Kun Pocket 11","0.9130434782608696","0.9130434782608696","Power Pro Kun Pocket 8","Power Pro Kun Pocket 11","Power Pro Kun Pocket 8","Power Pro Kun Pocket 11","0.6666666666666666","0.0","DS","DS","DS","DS","1.0","1.0",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ","1.0","1.0",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ","1.0","1.0","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","0.0","0.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2319","VG_Sales2323","0.08089171974522293","0",", magic pockets, ","",", magic pockets, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","harry potter: quidditch world cup","harry potter: quidditch world cup","harry potter: quidditch world cup","harry potter: quidditch world cup","1.0","1.0","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","1.0","1.0","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","Harry Potter: Quidditch World Cup","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2003-01-01T00:00","2003-01-01T00:00","2003-01-01T00:00","2003-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2333","VG_Sales2267",,"0","","","","","0.0","0.0",", Action, ",", Sports, ",", Action, ",", Sports, ","0.7962962985038757","0.7962962985038757","mlb 16: the show","mlb 12: the show","mlb 16: the show","mlb 12: the show","0.6","0.0","MLB 16: The Show","MLB 12: The Show","MLB 16: The Show","MLB 12: The Show","0.9375","0.9375","MLB 16: The Show","MLB 12: The Show","MLB 16: The Show","MLB 12: The Show","0.6","0.0","PlayStation4","PlayStation3","PlayStation4","PlayStation3","0.9666666388511658","0.9666666388511658",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ","1.0","1.0",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ","1.0","1.0","2016-01-01T00:00","2012-01-01T00:00","2016-01-01T00:00","2012-01-01T00:00","0.0","0.0","playstation4","playstation3","playstation4","playstation3","0.3333333333333333","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_6914","VG_Sales6933","0.08089171974522293","0",", double helix games, ","",", double helix games, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","g.i. joe: the rise of cobra","g.i. joe: the rise of cobra","g.i. joe: the rise of cobra","g.i. joe: the rise of cobra","1.0","1.0","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","1.0","1.0","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","G.I. Joe: The Rise of Cobra","1.0","1.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1129","VG_Sales14673",,"0",", nintendo, ","",", nintendo, ","","0.0","0.0",", Strategy, ",", Adventure, ",", Strategy, ",", Adventure, ","0.7746913532416025","0.7746913532416025","pikmin","vitamin z","pikmin","vitamin z","0.0","0.0","Pikmin","Vitamin Z","Pikmin","Vitamin Z","0.4444444444444444","0.4444444444444444","Pikmin","Vitamin Z","Pikmin","Vitamin Z","0.0","0.0","GC","PlayStation2","GC","PlayStation2","0.0","0.0",", Nintendo, ",", D3Publisher, ",", Nintendo, ",", D3Publisher, ","0.2666666666666667","0.2666666666666667",", nintendo, ",", d3publisher, ",", nintendo, ",", d3publisher, ","0.0","0.0","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.0","0.0","gc","playstation2","gc","playstation2","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_15972","VG_Sales2068",,"0","","","","","0.0","0.0",", Shooter, ",", Sports, ",", Shooter, ",", Sports, ","0.8809523781140646","0.8809523781140646","earth defense force 2017 (old jp sales)","winning eleven: pro evolution soccer 2007 (all region sales)","earth defense force 2017 (old jp sales)","winning eleven: pro evolution soccer 2007 (all region sales)","0.06666666666666667","0.0","Earth Defense Force 2017 (old JP sales)","Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)","Earth Defense Force 2017 (old JP sales)","Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)","0.4","0.4","Earth Defense Force 2017 (old JP sales)","Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)","Earth Defense Force 2017 (old JP sales)","Winning Eleven: Pro Evolution Soccer 2007 (All Region sales)","0.06666666666666667","0.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", D3Publisher, ",", Konami Digital Entertainment, ",", D3Publisher, ",", Konami Digital Entertainment, ","0.25","0.25",", d3publisher, ",", konami digital entertainment, ",", d3publisher, ",", konami digital entertainment, ","0.0","0.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_12165","VG_Sales11698","0.08089171974522293","0",", purple hills, ","",", purple hills, ","","0.0","0.0",", Puzzle, ",", Puzzle, ",", Puzzle, ",", Puzzle, ","1.0","1.0","titanic mystery","titanic mystery","titanic mystery","titanic mystery","1.0","1.0","Titanic Mystery","Titanic Mystery","Titanic Mystery","Titanic Mystery","1.0","1.0","Titanic Mystery","Titanic Mystery","Titanic Mystery","Titanic Mystery","1.0","1.0","DS","DS","DS","DS","1.0","1.0",", PlayV, ",", PlayV, ",", PlayV, ",", PlayV, ","1.0","1.0",", playv, ",", playv, ",", playv, ",", playv, ","1.0","1.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0","ds","ds","ds","ds","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_15740","VG_Sales13269",,"0","","","","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","elminage ii: sousei no megami to unmei no daichi","venus & braves: majo to megami to horobi no yogen","elminage ii: sousei no megami to unmei no daichi","venus & braves: majo to megami to horobi no yogen","0.23076923076923078","0.0","Elminage II: Sousei no Megami to Unmei no Daichi","Venus & Braves: Majo to Megami to Horobi no Yogen","Elminage II: Sousei no Megami to Unmei no Daichi","Venus & Braves: Majo to Megami to Horobi no Yogen","0.36734693877551017","0.36734693877551017","Elminage II: Sousei no Megami to Unmei no Daichi","Venus & Braves: Majo to Megami to Horobi no Yogen","Elminage II: Sousei no Megami to Unmei no Daichi","Venus & Braves: Majo to Megami to Horobi no Yogen","0.23076923076923078","0.0","PSP","PSP","PSP","PSP","1.0","1.0",", Starfish, ",", Namco Bandai Games, ",", Starfish, ",", Namco Bandai Games, ","0.2727272727272727","0.2727272727272727",", starfish, ",", namco bandai games, ",", starfish, ",", namco bandai games, ","0.0","0.0","2009-01-01T00:00","2011-01-01T00:00","2009-01-01T00:00","2011-01-01T00:00","0.0","0.0","psp","psp","psp","psp","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_10790","VG_Sales5851",,"0",", climax group, ","",", climax group, ","","0.0","0.0",", Racing, ",", Puzzle, ",", Racing, ",", Puzzle, ","0.6666666666666666","0.6666666666666666","motogp 2","puyo puyo 7","motogp 2","puyo puyo 7","0.0","0.0","MotoGP 2","Puyo Puyo 7","MotoGP 2","Puyo Puyo 7","0.2727272727272727","0.2727272727272727","MotoGP 2","Puyo Puyo 7","MotoGP 2","Puyo Puyo 7","0.0","0.0","XB","DS","XB","DS","0.0","0.0",", THQ, ",", Sega, ",", THQ, ",", Sega, ","0.5","0.5",", thq, ",", sega, ",", thq, ",", sega, ","0.0","0.0","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.0","0.0","xb","ds","xb","ds","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_3470","VG_Sales3480","0.08089171974522293","0",", kcet, ","",", kcet, ","","0.0","0.0",", Shooter, ",", Shooter, ",", Shooter, ",", Shooter, ","1.0","1.0","contra: shattered soldier","contra: shattered soldier","contra: shattered soldier","contra: shattered soldier","1.0","1.0","Contra: Shattered Soldier","Contra: Shattered Soldier","Contra: Shattered Soldier","Contra: Shattered Soldier","1.0","1.0","Contra: Shattered Soldier","Contra: Shattered Soldier","Contra: Shattered Soldier","Contra: Shattered Soldier","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ",", Konami Digital Entertainment, ","1.0","1.0",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ",", konami digital entertainment, ","1.0","1.0","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2261","VG_Sales14872",,"0","","","","","0.0","0.0",", Racing, ",", Misc, ",", Racing, ",", Misc, ","0.8148148159186045","0.8148148159186045","starsky & hutch","starry ? sky: in autumn","starsky & hutch","starry ? sky: in autumn","0.0","0.0","Starsky & Hutch","Starry ? Sky: In Autumn","Starsky & Hutch","Starry ? Sky: In Autumn","0.4782608695652174","0.4782608695652174","Starsky & Hutch","Starry ? Sky: In Autumn","Starsky & Hutch","Starry ? Sky: In Autumn","0.0","0.0","PlayStation2","PSP","PlayStation2","PSP","0.6111111044883728","0.6111111044883728",", Empire Interactive, ",", Asgard, ",", Empire Interactive, ",", Asgard, ","0.2272727272727273","0.2272727272727273",", empire interactive, ",", asgard, ",", empire interactive, ",", asgard, ","0.0","0.0","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.0","0.0","playstation2","psp","playstation2","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_12931","VG_Sales12886","0.08089171974522293","0","","","","","0.0","0.0",", Fighting, ",", Fighting, ",", Fighting, ",", Fighting, ","1.0","1.0","bleach: blade battlers","bleach: blade battlers","bleach: blade battlers","bleach: blade battlers","1.0","1.0","Bleach: Blade Battlers","Bleach: Blade Battlers","Bleach: Blade Battlers","Bleach: Blade Battlers","1.0","1.0","Bleach: Blade Battlers","Bleach: Blade Battlers","Bleach: Blade Battlers","Bleach: Blade Battlers","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ",", Sony Computer Entertainment, ","1.0","1.0",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ",", sony computer entertainment, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
