"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameNameComparatorMongeElkan record1Value","[1] GameNameComparatorMongeElkan record2Value","[1] GameNameComparatorMongeElkan record1PreprocessedValue","[1] GameNameComparatorMongeElkan record2PreprocessedValue","[1] GameNameComparatorMongeElkan similarity","[1] GameNameComparatorMongeElkan postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity","[3] GameNameComparatorLowerCaseJaccard record1Value","[3] GameNameComparatorLowerCaseJaccard record2Value","[3] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard similarity","[3] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[4] GameNameComparatorLevenshtein record1Value","[4] GameNameComparatorLevenshtein record2Value","[4] GameNameComparatorLevenshtein record1PreprocessedValue","[4] GameNameComparatorLevenshtein record2PreprocessedValue","[4] GameNameComparatorLevenshtein similarity","[4] GameNameComparatorLevenshtein postproccesedSimilarity","[5] GameNameComparatorJaccard record1Value","[5] GameNameComparatorJaccard record2Value","[5] GameNameComparatorJaccard record1PreprocessedValue","[5] GameNameComparatorJaccard record2PreprocessedValue","[5] GameNameComparatorJaccard similarity","[5] GameNameComparatorJaccard postproccesedSimilarity","[6] GamePlatformComparatorMongeElkan record1Value","[6] GamePlatformComparatorMongeElkan record2Value","[6] GamePlatformComparatorMongeElkan record1PreprocessedValue","[6] GamePlatformComparatorMongeElkan record2PreprocessedValue","[6] GamePlatformComparatorMongeElkan similarity","[6] GamePlatformComparatorMongeElkan postproccesedSimilarity","[7] GamePublisherComparatorLevenshtein record1Value","[7] GamePublisherComparatorLevenshtein record2Value","[7] GamePublisherComparatorLevenshtein record1PreprocessedValue","[7] GamePublisherComparatorLevenshtein record2PreprocessedValue","[7] GamePublisherComparatorLevenshtein similarity","[7] GamePublisherComparatorLevenshtein postproccesedSimilarity","[8] GamePublisherLJaccard record1Value","[8] GamePublisherLJaccard record2Value","[8] GamePublisherLJaccard record1PreprocessedValue","[8] GamePublisherLJaccard record2PreprocessedValue","[8] GamePublisherLJaccard similarity","[8] GamePublisherLJaccard postproccesedSimilarity","[9] GameReleaseComparatorExactYear record1Value","[9] GameReleaseComparatorExactYear record2Value","[9] GameReleaseComparatorExactYear record1PreprocessedValue","[9] GameReleaseComparatorExactYear record2PreprocessedValue","[9] GameReleaseComparatorExactYear similarity","[9] GameReleaseComparatorExactYear postproccesedSimilarity","[10] GamePlatformComparatorJaccard record1Value","[10] GamePlatformComparatorJaccard record2Value","[10] GamePlatformComparatorJaccard record1PreprocessedValue","[10] GamePlatformComparatorJaccard record2PreprocessedValue","[10] GamePlatformComparatorJaccard similarity","[10] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_222","Kaggle1_Video_Game_2500","0.9814814814814815","1","","","","","0.0","0.0","Dragon Age II","Dragon Age II","Dragon Age II","Dragon Age II","1.0","1.0",", Action role-playing, ",", Action, ",", Action role-playing, ",", Action, ","0.9543859561284384","0.9543859561284384","dragon age ii","dragon age ii","dragon age ii","dragon age ii","1.0","1.0","Dragon Age II","Dragon Age II","Dragon Age II","Dragon Age II","1.0","1.0","Dragon Age II","Dragon Age II","Dragon Age II","Dragon Age II","1.0","1.0","PlayStation 3","PlayStation 3","PlayStation 3","PlayStation 3","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2011-03-08T00:00","2011-01-01T00:00","2011-03-08T00:00","2011-01-01T00:00","1.0","1.0","playstation 3","playstation 3","playstation 3","playstation 3","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_12988","Kaggle1_Video_Game_15094","0.12195121951219512",,"","","","","0.0","0.0","1001 Crystal Mazes Collection","11eyes: CrossOver","1001 Crystal Mazes Collection","11eyes: CrossOver","0.5542442798614502","0.5542442798614502",", Puzzle game, ",", Adventure, ",", Puzzle game, ",", Adventure, ","0.8226711551348368","0.8226711551348368","1001 crystal mazes collection","11eyes: crossover","1001 crystal mazes collection","11eyes: crossover","0.0","0.0","1001 Crystal Mazes Collection","11eyes: CrossOver","1001 Crystal Mazes Collection","11eyes: CrossOver","0.24137931034482762","0.24137931034482762","1001 Crystal Mazes Collection","11eyes: CrossOver","1001 Crystal Mazes Collection","11eyes: CrossOver","0.0","0.0","Nintendo DSi","Xbox 360","Nintendo DSi","Xbox 360","0.4722222089767456","0.4722222089767456",", Teyon, ",", 5pb, ",", Teyon, ",", 5pb, ","0.4444444444444444","0.4444444444444444",", teyon, ",", 5pb, ",", teyon, ",", 5pb, ","0.0","0.0","2010-05-03T00:00","2009-01-01T00:00","2010-05-03T00:00","2009-01-01T00:00","0.5","0.5","nintendo dsi","xbox 360","nintendo dsi","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_14809","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.604266345500946","0.604266345500946",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","1000 cooking recipes from elle à table","007 legends","1000 cooking recipes from elle à table","0.0","0.0","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.1578947368421053","0.1578947368421053","007 Legends","1000 Cooking Recipes from ELLE à table","007 Legends","1000 Cooking Recipes from ELLE à table","0.0","0.0","Microsoft Windows","Nintendo DS","Microsoft Windows","Nintendo DS","0.49390968680381775","0.49390968680381775",", Activision, ",", Nintendo, ",", Activision, ",", Nintendo, ","0.3571428571428571","0.3571428571428571",", activision, ",", nintendo, ",", activision, ",", nintendo, ","0.0","0.0","2012-10-16T00:00","2010-01-01T00:00","2012-10-16T00:00","2010-01-01T00:00","0.0","0.0","microsoft windows","nintendo ds","microsoft windows","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_11390","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","101-in-1 Sports Megamix","007 Legends","101-in-1 Sports Megamix","0.42397892475128174","0.42397892475128174",", First-person shooter, , Interactive film, ",", Sports, ",", First-person shooter, , Interactive film, ",", Sports, ","0.7694444477558136","0.7694444477558136","007 legends","101-in-1 sports megamix","007 legends","101-in-1 sports megamix","0.0","0.0","007 Legends","101-in-1 Sports Megamix","007 Legends","101-in-1 Sports Megamix","0.17391304347826086","0.17391304347826086","007 Legends","101-in-1 Sports Megamix","007 Legends","101-in-1 Sports Megamix","0.0","0.0","Xbox 360","Nintendo DS","Xbox 360","Nintendo DS","0.405303031206131","0.405303031206131",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2012-10-16T00:00","2010-01-01T00:00","2012-10-16T00:00","2010-01-01T00:00","0.0","0.0","xbox 360","nintendo ds","xbox 360","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_12252","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","12-Sai. Honto no Kimochi","007: Quantum of Solace","12-Sai. Honto no Kimochi","0.49040403962135315","0.49040403962135315",", First-person shooter, , Third-person shooter, ",", Adventure, ",", First-person shooter, , Third-person shooter, ",", Adventure, ","0.7525925874710083","0.7525925874710083","007: quantum of solace","12-sai. honto no kimochi","007: quantum of solace","12-sai. honto no kimochi","0.0","0.0","007: Quantum of Solace","12-Sai. Honto no Kimochi","007: Quantum of Solace","12-Sai. Honto no Kimochi","0.16666666666666663","0.16666666666666663","007: Quantum of Solace","12-Sai. Honto no Kimochi","007: Quantum of Solace","12-Sai. Honto no Kimochi","0.0","0.0","PlayStation 3","Nintendo 3DS","PlayStation 3","Nintendo 3DS","0.533760666847229","0.533760666847229",", Activision, ",", Happinet, ",", Activision, ",", Happinet, ","0.3571428571428571","0.3571428571428571",", activision, ",", happinet, ",", activision, ",", happinet, ","0.0","0.0","2008-10-31T00:00","2014-01-01T00:00","2008-10-31T00:00","2014-01-01T00:00","0.0","0.0","playstation 3","nintendo 3ds","playstation 3","nintendo 3ds","0.25","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22898","Kaggle1_Video_Game_8599","0.12195121951219512",,"","","","","0.0","0.0",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)","0.4839743673801422","0.4839743673801422",", Interactive art, ",", Role-Playing, ",", Interactive art, ",", Role-Playing, ","0.827777773141861","0.827777773141861",".detuned",".hack//g.u. vol.2//reminisce (jp sales)",".detuned",".hack//g.u. vol.2//reminisce (jp sales)","0.0","0.0",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)","0.10256410256410253","0.10256410256410253",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)",".detuned",".hack//G.U. Vol.2//Reminisce (jp sales)","0.0","0.0","PlayStation 3","PlayStation 2","PlayStation 3","PlayStation 2","0.9692307710647583","0.9692307710647583",", Sony Interactive Entertainment, ",", Namco Bandai Games, ",", Sony Interactive Entertainment, ",", Namco Bandai Games, ","0.2941176470588235","0.2941176470588235",", sony interactive entertainment, ",", namco bandai games, ",", sony interactive entertainment, ",", namco bandai games, ","0.0","0.0","2009-09-17T00:00","2006-01-01T00:00","2009-09-17T00:00","2006-01-01T00:00","0.0","0.0","playstation 3","playstation 2","playstation 3","playstation 2","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2142","Kaggle1_Video_Game_15659","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.40797683596611023","0.40797683596611023",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","11eyes: crossover","007 legends","11eyes: crossover","0.0","0.0","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.05882352941176472","0.05882352941176472","007 Legends","11eyes: CrossOver","007 Legends","11eyes: CrossOver","0.0","0.0","Wii U","PlayStation Portable","Wii U","PlayStation Portable","0.5","0.5",", Activision, ",", 5pb, ",", Activision, ",", 5pb, ","0.2857142857142857","0.2857142857142857",", activision, ",", 5pb, ",", activision, ",", 5pb, ","0.0","0.0","2012-10-16T00:00","2010-01-01T00:00","2012-10-16T00:00","2010-01-01T00:00","0.0","0.0","wii u","playstation portable","wii u","playstation portable","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_14661","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","007: Quantum of Solace","007 Legends","007: Quantum of Solace","0.560606062412262","0.560606062412262",", First-person shooter, , Interactive film, ",", Action, ",", First-person shooter, , Interactive film, ",", Action, ","0.8105555534362793","0.8105555534362793","007 legends","007: quantum of solace","007 legends","007: quantum of solace","0.2","0.0","007 Legends","007: Quantum of Solace","007 Legends","007: Quantum of Solace","0.2272727272727273","0.2272727272727273","007 Legends","007: Quantum of Solace","007 Legends","007: Quantum of Solace","0.2","0.0","Xbox 360","PC","Xbox 360","PC","0.0","0.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2012-10-16T00:00","2008-01-01T00:00","2012-10-16T00:00","2008-01-01T00:00","0.0","0.0","xbox 360","pc","xbox 360","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_52","Kaggle1_Video_Game_13550",,"0","","","","","0.0","0.0","Sheep (video game)","Shaun the Sheep","Sheep (video game)","Shaun the Sheep","0.5232804417610168","0.5232804417610168",", Puzzle video game, , Strategy video game, ",", Adventure, ",", Puzzle video game, , Strategy video game, ",", Adventure, ","0.78989679813385","0.78989679813385","sheep (video game)","shaun the sheep","sheep (video game)","shaun the sheep","0.2","0.0","Sheep (video game)","Shaun the Sheep","Sheep (video game)","Shaun the Sheep","0.33333333333333337","0.33333333333333337","Sheep (video game)","Shaun the Sheep","Sheep (video game)","Shaun the Sheep","0.2","0.0","Game Boy Advance","Nintendo DS","Game Boy Advance","Nintendo DS","0.4545454680919647","0.4545454680919647",", Empire Interactive, ",", D3Publisher, ",", Empire Interactive, ",", D3Publisher, ","0.36363636363636365","0.36363636363636365",", empire interactive, ",", d3publisher, ",", empire interactive, ",", d3publisher, ","0.0","0.0","2000-11-06T00:00","2008-01-01T00:00","2000-11-06T00:00","2008-01-01T00:00","0.0","0.0","game boy advance","nintendo ds","game boy advance","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22035","Kaggle1_Video_Game_11070","0.12195121951219512",,"","","","","0.0","0.0","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.40029531717300415","0.40029531717300415",", Snowboarding video game, ",", Platform, ",", Snowboarding video game, ",", Platform, ","0.7969001630942026","0.7969001630942026","1080° avalanche","2-in-1 game pack: spider-man & spider-man 2","1080° avalanche","2-in-1 game pack: spider-man & spider-man 2","0.0","0.0","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.13953488372093026","0.13953488372093026","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","1080° Avalanche","2-in-1 Game Pack: Spider-Man & Spider-Man 2","0.0","0.0","GameCube","Game Boy Advance","GameCube","Game Boy Advance","0.5833333134651184","0.5833333134651184",", Nintendo, ",", Activision, ",", Nintendo, ",", Activision, ","0.3571428571428571","0.3571428571428571",", nintendo, ",", activision, ",", nintendo, ",", activision, ","0.0","0.0","2003-11-28T00:00","2005-01-01T00:00","2003-11-28T00:00","2005-01-01T00:00","0.0","0.0","gamecube","game boy advance","gamecube","game boy advance","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_10078","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","18 Wheeler: American Pro Trucker","007: Quantum of Solace","18 Wheeler: American Pro Trucker","0.4479166567325592","0.4479166567325592",", First-person shooter, , Third-person shooter, ",", Racing, ",", First-person shooter, , Third-person shooter, ",", Racing, ","0.7911111116409302","0.7911111116409302","007: quantum of solace","18 wheeler: american pro trucker","007: quantum of solace","18 wheeler: american pro trucker","0.0","0.0","007: Quantum of Solace","18 Wheeler: American Pro Trucker","007: Quantum of Solace","18 Wheeler: American Pro Trucker","0.15625","0.15625","007: Quantum of Solace","18 Wheeler: American Pro Trucker","007: Quantum of Solace","18 Wheeler: American Pro Trucker","0.0","0.0","PlayStation 3","GameCube","PlayStation 3","GameCube","0.4006410241127014","0.4006410241127014",", Activision, ",", Acclaim Entertainment, ",", Activision, ",", Acclaim Entertainment, ","0.36","0.36",", activision, ",", acclaim entertainment, ",", activision, ",", acclaim entertainment, ","0.0","0.0","2008-10-31T00:00","2002-01-01T00:00","2008-10-31T00:00","2002-01-01T00:00","0.0","0.0","playstation 3","gamecube","playstation 3","gamecube","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_7142","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","101-in-1 Party Megamix Wii","10,000 Bullets","101-in-1 Party Megamix Wii","0.44981685280799866","0.44981685280799866",", Shooter game, ",", Misc, ",", Shooter game, ",", Misc, ","0.6666666666666666","0.6666666666666666","10,000 bullets","101-in-1 party megamix wii","10,000 bullets","101-in-1 party megamix wii","0.0","0.0","10,000 Bullets","101-in-1 Party Megamix Wii","10,000 Bullets","101-in-1 Party Megamix Wii","0.15384615384615385","0.15384615384615385","10,000 Bullets","101-in-1 Party Megamix Wii","10,000 Bullets","101-in-1 Party Megamix Wii","0.0","0.0","PlayStation 2","Wii","PlayStation 2","Wii","0.0","0.0",", Taito, ",", Nordcurrent, ",", Taito, ",", Nordcurrent, ","0.2666666666666667","0.2666666666666667",", taito, ",", nordcurrent, ",", taito, ",", nordcurrent, ","0.0","0.0","2005-02-24T00:00","2009-01-01T00:00","2005-02-24T00:00","2009-01-01T00:00","0.0","0.0","playstation 2","wii","playstation 2","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_6000","Kaggle1_Video_Game_839",,"0","","","","","0.0","0.0","Joe Danger","PGR4 - Project Gotham Racing 4","Joe Danger","PGR4 - Project Gotham Racing 4","0.3888888955116272","0.3888888955116272",", Platform game, , Racing video game, ",", Racing, ",", Platform game, , Racing video game, ",", Racing, ","0.8732629477977752","0.8732629477977752","joe danger","pgr4 - project gotham racing 4","joe danger","pgr4 - project gotham racing 4","0.0","0.0","Joe Danger","PGR4 - Project Gotham Racing 4","Joe Danger","PGR4 - Project Gotham Racing 4","0.19999999999999996","0.19999999999999996","Joe Danger","PGR4 - Project Gotham Racing 4","Joe Danger","PGR4 - Project Gotham Racing 4","0.0","0.0","Android (operating system)","Xbox 360","Android (operating system)","Xbox 360","0.4423076808452606","0.4423076808452606",", Hello Games, ",", Microsoft Game Studios, ",", Hello Games, ",", Microsoft Game Studios, ","0.42307692307692313","0.42307692307692313",", hello games, ",", microsoft game studios, ",", hello games, ",", microsoft game studios, ","0.0","0.0","2010-06-08T00:00","2007-01-01T00:00","2010-06-08T00:00","2007-01-01T00:00","0.0","0.0","android (operating system)","xbox 360","android (operating system)","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_14138","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","100 Classic Games","10,000 Bullets","100 Classic Games","0.5896358489990234","0.5896358489990234",", Shooter game, ",", Misc, ",", Shooter game, ",", Misc, ","0.6666666666666666","0.6666666666666666","10,000 bullets","100 classic games","10,000 bullets","100 classic games","0.0","0.0","10,000 Bullets","100 Classic Games","10,000 Bullets","100 Classic Games","0.17647058823529416","0.17647058823529416","10,000 Bullets","100 Classic Games","10,000 Bullets","100 Classic Games","0.0","0.0","PlayStation 2","Nintendo DS","PlayStation 2","Nintendo DS","0.4737762212753296","0.4737762212753296",", Taito, ",", Rondomedia, ",", Taito, ",", Rondomedia, ","0.3571428571428571","0.3571428571428571",", taito, ",", rondomedia, ",", taito, ",", rondomedia, ","0.0","0.0","2005-02-24T00:00","2011-01-01T00:00","2005-02-24T00:00","2011-01-01T00:00","0.0","0.0","playstation 2","nintendo ds","playstation 2","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_16224","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.44949495792388916","0.44949495792388916",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","1/2 summer +","007 legends","1/2 summer +","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.16666666666666663","0.16666666666666663","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.0","0.0","PlayStation 3","PlayStation Portable","PlayStation 3","PlayStation Portable","0.9046154022216797","0.9046154022216797",", Activision, ",", Kaga Create, ",", Activision, ",", Kaga Create, ","0.33333333333333337","0.33333333333333337",", activision, ",", kaga create, ",", activision, ",", kaga create, ","0.0","0.0","2012-10-16T00:00","2013-01-01T00:00","2012-10-16T00:00","2013-01-01T00:00","0.5","0.5","playstation 3","playstation portable","playstation 3","playstation portable","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9366","Kaggle1_Video_Game_7785","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","101-in-1 Explosive Megamix","007: Quantum of Solace","101-in-1 Explosive Megamix","0.45545196533203125","0.45545196533203125",", First-person shooter, , Third-person shooter, ",", Puzzle, ",", First-person shooter, , Third-person shooter, ",", Puzzle, ","0.7622222185134888","0.7622222185134888","007: quantum of solace","101-in-1 explosive megamix","007: quantum of solace","101-in-1 explosive megamix","0.0","0.0","007: Quantum of Solace","101-in-1 Explosive Megamix","007: Quantum of Solace","101-in-1 Explosive Megamix","0.15384615384615385","0.15384615384615385","007: Quantum of Solace","101-in-1 Explosive Megamix","007: Quantum of Solace","101-in-1 Explosive Megamix","0.0","0.0","Wii","Nintendo DS","Wii","Nintendo DS","0.4747474789619446","0.4747474789619446",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","wii","nintendo ds","wii","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9364","Kaggle1_Video_Game_3899","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","100 All-Time Favorites","007: Quantum of Solace","100 All-Time Favorites","0.5134680271148682","0.5134680271148682",", First-person shooter, , Third-person shooter, ",", Puzzle, ",", First-person shooter, , Third-person shooter, ",", Puzzle, ","0.7622222185134888","0.7622222185134888","007: quantum of solace","100 all-time favorites","007: quantum of solace","100 all-time favorites","0.0","0.0","007: Quantum of Solace","100 All-Time Favorites","007: Quantum of Solace","100 All-Time Favorites","0.2727272727272727","0.2727272727272727","007: Quantum of Solace","100 All-Time Favorites","007: Quantum of Solace","100 All-Time Favorites","0.0","0.0","PlayStation 2","Nintendo DS","PlayStation 2","Nintendo DS","0.4737762212753296","0.4737762212753296",", Activision, ",", Ubisoft, ",", Activision, ",", Ubisoft, ","0.4285714285714286","0.4285714285714286",", activision, ",", ubisoft, ",", activision, ",", ubisoft, ","0.0","0.0","2008-10-31T00:00","2009-01-01T00:00","2008-10-31T00:00","2009-01-01T00:00","0.5","0.5","playstation 2","nintendo ds","playstation 2","nintendo ds","0.0","0.0"
