"RecordIDS","AverageConsistency","Developers-Consistency","Developers-Values","Mode-Consistency","Mode-Values","Platform-Consistency","Platform-Values","Genres-Consistency","Genres-Values","Publishers-Consistency","Publishers-Values","Name-Consistency","Name-Values","Release-Consistency","Release-Values"
"DBpedia_Video_Game_16202+Kaggle1_Video_Game_1213","0.7142857142857143","0.0","{[, Level-5 (video game company), ]|[, Level 5, ]}","1.0","{[, Single-player, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Action role-playing, ]|[, Role-Playing, ]}","1.0","{[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]}","1.0","{Dark Cloud|Dark Cloud}","1.0","{2000-12-14T00:00|2000-01-01T00:00}"
"DBpedia_Video_Game_19690+Kaggle1_Video_Game_990","0.5714285714285714","0.0","{[, TT Fusion, , Traveller's Tales, ]|[, Traveller's Tales, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Wii|Wii}","0.0","{[, Action-adventure game, ]|[, Action, ]}","0.0","{[, Feral Interactive, , LucasArts, ]|[, LucasArts, ]}","1.0","{Lego Star Wars III: The Clone Wars|LEGO Star Wars III: The Clone Wars}","1.0","{2011-03-22T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_1020+Kaggle1_Video_Game_1413","0.8571428571428571","1.0","{[, Treyarch, ]|[, Treyarch, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{Wii|Wii}","0.0","{[, First-person shooter, ]|[, Shooter, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Call of Duty: Black Ops|Call of Duty: Black Ops}","1.0","{2010-11-09T00:00|2010-01-01T00:00}"
"DBpedia_Video_Game_17496+Kaggle1_Video_Game_12168","0.7142857142857143","0.0","{[, EA Black Box, ]|[, Black Box, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{GameCube|GameCube}","0.0","{[, Sports game, ]|[, Sports, ]}","1.0","{[, Sega, ]|[, Sega, ]}","1.0","{Sega Soccer Slam|Sega Soccer Slam}","1.0","{2002-03-18T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_11237+Kaggle1_Video_Game_12495","0.5714285714285714","1.0","{[, Omega Force, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Action game, , Hack and slash, ]|[, Action, ]}","0.0","{[, Koei Tecmo, ]|[, Tecmo Koei, ]}","0.0","{Attack on Titan (video game)|Attack on Titan (KOEI)}","1.0","{2016-02-18T00:00|2016-01-01T00:00}"
"DBpedia_Video_Game_12682+Kaggle1_Video_Game_2465+Kaggle1_Video_Game_4626","0.619047619047619","0.6666666666666666","{[, Eutechnyx, ]|[, Eutechnyx, ]|[, Terminal Reality, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Racing game, ]|[, Racing, ]|[, Shooter, ]}","0.0","{[, Destination Software, , Empire Interactive, , THQ, , Zoo Digital Publishing, ]|[, Empire Interactive, ]|[, Universal Interactive, ]}","0.6666666666666666","{Big Mutha Truckers|Big Mutha Truckers|BloodRayne}","1.0","{2002-11-27T00:00|2002-01-01T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_10918+DBpedia_Video_Game_4225+Kaggle1_Video_Game_1355+Kaggle1_Video_Game_15342+Kaggle1_Video_Game_2286+Kaggle1_Video_Game_5480","0.38095238095238093","0.0","{[, OLM, , Inc., , Sunsoft, ]|[, Intelligent Systems, , Nintendo R&D1, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Single-player, ]}","1.0","{Super Nintendo Entertainment System|Super Nintendo Entertainment System|Super Nintendo Entertainment System|Super Nintendo Entertainment System|Super Nintendo Entertainment System|Super Nintendo Entertainment System}","0.0","{[, Fighting game, ]|[, Action-adventure game, ]|[, Action, ]|[, Fighting, ]|[, Simulation, ]|[, Sports, ]}","0.3333333333333333","{[, Sunsoft, ]|[, Nintendo, ]|[, Nintendo, ]|[, Sunsoft, ]|[, Hudson Soft, ]|[, Hudson Soft, ]}","0.3333333333333333","{Sugoi Hebereke|Super Metroid|Super Metroid|Sugoi Hebereke|Super Momotarou Dentetsu III|Super Power League 2}","1.0","{1994-03-11T00:00|1994-03-19T00:00|1994-01-01T00:00|1994-01-01T00:00|1994-01-01T00:00|1994-01-01T00:00}"
"DBpedia_Video_Game_12372+Kaggle1_Video_Game_10569","0.7142857142857143","0.0","{[, 5th Cell, ]|[, 5TH Cell, ]}","1.0","{[, Multiplayer, , Single-player video game, ]}","1.0","{Wii U|Wii U}","0.0","{[, Action game, , Puzzle video game, ]|[, Puzzle, ]}","1.0","{[, Warner Bros. Interactive Entertainment, ]|[, Warner Bros. Interactive Entertainment, ]}","1.0","{Scribblenauts Unmasked: A DC Comics Adventure|Scribblenauts Unmasked: A DC Comics Adventure}","1.0","{2013-09-24T00:00|2013-01-01T00:00}"
"DBpedia_Video_Game_17575+Kaggle1_Video_Game_2533","0.7142857142857143","0.0","{[, Nintendo Entertainment Analysis & Development, ]|[, Nintendo, ]}","1.0","{[, Multiplayer video game, , Single-player, ]}","1.0","{GameCube|GameCube}","0.0","{[, Action-adventure game, ]|[, Action, ]}","1.0","{[, Nintendo, ]|[, Nintendo, ]}","1.0","{The Legend of Zelda: Four Swords Adventures|The Legend of Zelda: Four Swords Adventures}","1.0","{2004-03-18T00:00|2004-01-01T00:00}"
"DBpedia_Video_Game_10113+DBpedia_Video_Game_13842+Kaggle1_Video_Game_10787+Kaggle1_Video_Game_1924","0.42857142857142855","0.0","{[, Stainless Games, ]|[, Capcom, , Eighting, ]|[, Scientifically Proven, ]}","0.0","{[, Multiplayer, , Single-player, ]|[, Multiplayer video game, , Single-player, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360|Xbox 360}","0.0","{[, Collectible card game, ]|[, Fighting game, ]|[, Action, ]|[, Fighting, ]}","0.5","{[, Wizards of the Coast, ]|[, Capcom, ]|[, Crave Entertainment, ]|[, Capcom, ]}","0.5","{Magic: The Gathering – Duels of the Planeswalkers 2012|Marvel vs. Capcom 3: Fate of Two Worlds|Man vs. Wild|Marvel vs. Capcom 3: Fate of Two Worlds}","1.0","{2011-06-15T00:00|2011-02-15T00:00|2011-01-01T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_11139+Kaggle1_Video_Game_4418+Kaggle1_Video_Game_6720+Kaggle1_Video_Game_7988","0.75","0.75","{[, Konami, ]|[, Konami, ]|[, Collision Studios, ]|[, Konami, ]}","1.0","{[, Multiplayer video game, , Single-player, ]}","1.0","{Wii|Wii|Wii|Wii}","0.5","{[, Exergaming, , Music video game, ]|[, Simulation, ]|[, Sports, ]|[, Simulation, ]}","0.5","{[, Konami, ]|[, Konami Digital Entertainment, ]|[, 505 Games, ]|[, Konami Digital Entertainment, ]}","0.5","{Dance Dance Revolution Hottest Party 3|Dance Dance Revolution: Hottest Party 3|Daisy Fuentes Pilates|Dance Dance Revolution: Disney Grooves}","1.0","{2009-10-27T00:00|2009-01-01T00:00|2009-01-01T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_23390+DBpedia_Video_Game_670+DBpedia_Video_Game_6801+Kaggle1_Video_Game_1361+Kaggle1_Video_Game_3641+Kaggle1_Video_Game_7325","0.4761904761904762","0.0","{[, Ubisoft Montpellier, , Ubisoft Sofia, ]|[, Fun Labs, ]|[, Pipeworks Software, ]|[, Ubisoft Montpellier, ]|[, Pipeworks Software, Inc., ]}","0.6666666666666666","{[, Multiplayer, , Single-player, ]|[, Single Player, ]|[, Multiplayer, , Single-player, ]}","1.0","{Wii|Wii|Wii|Wii|Wii|Wii}","0.0","{[, Party video game, ]|[, Sports game, ]|[, Action game, ]|[, Misc, ]|[, Sports, ]|[, Action, ]}","0.3333333333333333","{[, Ubisoft, ]|[, Activision, ]|[, Midway Games, ]|[, Ubisoft, ]|[, Activision, ]|[, Midway Games, ]}","0.3333333333333333","{Rayman Raving Rabbids|Rapala Tournament Fishing|Rampage: Total Destruction|Rayman Raving Rabbids|Rapala Tournament Fishing!|Rampage: Total Destruction}","1.0","{2006-11-19T00:00|2006-11-21T00:00|2006-04-24T00:00|2006-01-01T00:00|2006-01-01T00:00|2006-01-01T00:00}"
"DBpedia_Video_Game_23510+DBpedia_Video_Game_5295+Kaggle1_Video_Game_1487+Kaggle1_Video_Game_2789","0.35714285714285715","0.0","{[, Core Design, ]|[, Climax Studios, , EA Canada, , Tiertex Design Studios, ]}","0.0","{[, Multiplayer, , Single-player, ]|[, Multiplayer, , Online game, , Single player, ]}","1.0","{PlayStation (console)|PlayStation (console)|PlayStation (console)|PlayStation (console)}","0.0","{[, Beat 'em up, ]|[, Sports game, ]|[, Fighting, ]|[, Sports, ]}","0.0","{[, Crave Entertainment, , Square Enix Europe, ]|[, EA Sports, , Electronic Arts Victor, , THQ, ]|[, Eidos Interactive, ]|[, Electronic Arts, ]}","0.5","{Fighting Force|FIFA: Road to World Cup 98|Fighting Force|FIFA: Road to World Cup 98}","1.0","{1997-10-31T00:00|1997-06-17T00:00|1997-01-01T00:00|1997-01-01T00:00}"
"DBpedia_Video_Game_12810+DBpedia_Video_Game_9061+Kaggle1_Video_Game_4093","0.47619047619047616","0.6666666666666666","{[, Digital Extremes, ]|[, NinjaBee, ]|[, Digital Extremes, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360}","0.0","{[, Third-person shooter, ]|[, Racing video game, ]|[, Shooter, ]}","0.0","{[, Aspyr, , D3 Publisher, ]|[, Microsoft Game Studios, ]|[, D3Publisher, ]}","0.6666666666666666","{Dark Sector|Dash of Destruction|Dark Sector}","1.0","{2008-03-25T00:00|2008-12-17T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_16530+Kaggle1_Video_Game_3922","0.8571428571428571","1.0","{[, CyberConnect2, ]|[, CyberConnect2, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Action game, , Fighting game, ]|[, Fighting, ]}","1.0","{[, Namco Bandai Games, ]|[, Namco Bandai Games, ]}","1.0","{Naruto Shippuden: Ultimate Ninja Storm 3|Naruto Shippuden: Ultimate Ninja Storm 3}","1.0","{2013-03-05T00:00|2013-01-01T00:00}"
"DBpedia_Video_Game_12281+Kaggle1_Video_Game_7913+Kaggle1_Video_Game_8726+Kaggle1_Video_Game_9107","0.5714285714285714","0.5","{[, Skip Ltd., ]|[, Skip Ltd., ]|[, Ubisoft, ]|[, FrontLine Studios, ]}","1.0","{[, Single-player video game, ]}","1.0","{Nintendo DS|Nintendo DS|Nintendo DS|Nintendo DS}","0.0","{[, Adventure game, , Platform game, ]|[, Adventure, ]|[, Misc, ]|[, Action, ]}","0.0","{[, Nintendo, ]|[, Unknown, ]|[, Ubisoft, ]|[, Zoo Digital Publishing, ]}","0.5","{Chibi-Robo!: Park Patrol|Chibi-Robo! Park Patrol|Chessmaster: The Art of Learning|Chicken Shoot}","1.0","{2007-07-05T00:00|2007-01-01T00:00|2007-01-01T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_4825+Kaggle1_Video_Game_2316","0.7142857142857143","0.0","{[, Beenox, , Toys for Bob, , Vicarious Visions, ]|[, Toys for Bob, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Platform game, , Role-playing video game, , Toys-to-life, ]|[, Action, ]}","1.0","{[, Activision, ]|[, Activision, ]}","1.0","{Skylanders: Trap Team|Skylanders: Trap Team}","1.0","{2014-10-02T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_12479+Kaggle1_Video_Game_5505+Kaggle1_Video_Game_5639","0.7142857142857143","0.6666666666666666","{[, Toys for Bob, ]|[, Nippon Ichi Software, ]|[, Toys for Bob, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Sports game, ]|[, Role-Playing, ]|[, Sports, ]}","0.6666666666666666","{[, Activision, ]|[, Tecmo Koei, ]|[, Activision, ]}","0.6666666666666666","{Disney's Extreme Skate Adventure|Disgaea: Hour of Darkness|Disney's Extreme Skate Adventure}","1.0","{2003-09-02T00:00|2003-01-01T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_13154+Kaggle1_Video_Game_8031","0.5714285714285714","0.0","{[, Mobile21, ]|[, KCE Studios, ]}","1.0","{[, Single-player, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Flight simulator, ]|[, Shooter, ]}","0.0","{[, Konami, ]|[, Konami Digital Entertainment, ]}","1.0","{AirForce Delta Storm|AirForce Delta Storm}","1.0","{2001-11-15T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_12067+Kaggle1_Video_Game_10195+Kaggle1_Video_Game_11871+Kaggle1_Video_Game_5061","0.6428571428571429","0.0","{[, Climax Studios, ]|[, Climax Group, ]}","1.0","{[, Single-player, ]}","1.0","{Nintendo DS|Nintendo DS|Nintendo DS|Nintendo DS}","0.5","{[, Puzzle video game, ]|[, Simulation, ]|[, Puzzle, ]|[, Simulation, ]}","0.5","{[, Codemasters, ]|[, THQ, ]|[, Codemasters, ]|[, THQ, ]}","0.5","{Overlord: Minions|Paws & Claws Pet Vet: Australian Adventures|Overlord: Minions|Paws & Claws: Pampered Pets}","1.0","{2009-06-23T00:00|2009-01-01T00:00|2009-01-01T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_10144+Kaggle1_Video_Game_3966","0.8571428571428571","1.0","{[, Zipper Interactive, ]|[, Zipper Interactive, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation Vita|PlayStation Vita}","0.0","{[, Third-person shooter, ]|[, Shooter, ]}","1.0","{[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]}","1.0","{Unit 13|Unit 13}","1.0","{2012-03-06T00:00|2012-01-01T00:00}"
"DBpedia_Video_Game_120+DBpedia_Video_Game_13317+Kaggle1_Video_Game_5701","0.47619047619047616","0.0","{[, San Diego Studio, ]|[, Idea Factory, , Neverland Co., ]|[, SCEA San Diego Studios, ]}","0.0","{[, Multiplayer video game, ]|[, Single-player, ]}","1.0","{PlayStation 3|PlayStation 3|PlayStation 3}","0.0","{[, Sports game, ]|[, Strategy role-playing game, ]|[, Sports, ]}","0.6666666666666666","{[, Sony Computer Entertainment, ]|[, Idea Factory, ]|[, Sony Computer Entertainment, ]}","0.6666666666666666","{MLB 07: The Show|Mist of Chaos|MLB 07: The Show}","1.0","{2007-02-26T00:00|2007-03-22T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_11356+DBpedia_Video_Game_17160+DBpedia_Video_Game_242+Kaggle1_Video_Game_11571+Kaggle1_Video_Game_12473+Kaggle1_Video_Game_15853","0.4857142857142857","0.4","{[, Warthog Games, ]|[, Lost Toys, ]|[, Blitz Games, , Möbius Entertainment, ]|[, Warthog, ]|[, Lost Toys, ]}","0.0","{[, Single-player video game, ]|[, Multiplayer video game, , Single-player, ]|[, Single-player, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)|Xbox (console)|Xbox (console)|Xbox (console)|Xbox (console)}","0.3333333333333333","{[, Space combat simulator, ]|[, First-person shooter, , Simulation game, ]|[, Action game, , Adventure game, , Children's game, , Racing video game, , Role-playing video game, , Roleplaying game, ]|[, Shooter, ]|[, Sports, ]|[, Shooter, ]}","0.3333333333333333","{[, Universal Interactive, ]|[, Atari SA, , Encore Software, ]|[, Activision, , Vivendi Universal Games, ]|[, Vivendi Games, ]|[, Vivendi Games, ]|[, Atari, ]}","0.3333333333333333","{Battlestar Galactica (2003 video game)|Battle Engine Aquila|Barbie Horse Adventures|Battlestar Galactica|Barbie Horse Adventures: Wild Horse Rescue|Battle Engine Aquila}","1.0","{2003-10-28T00:00|2003-01-19T00:00|2003-09-17T00:00|2003-01-01T00:00|2003-01-01T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_11855+DBpedia_Video_Game_5085+Kaggle1_Video_Game_10284+Kaggle1_Video_Game_6296","0.5","0.5","{[, Vicious Cycle Software, ]|[, Venom Games, ]|[, Vicious Cycle, ]|[, Venom Games, ]}","0.0","{[, Multiplayer video game, , Single player, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, First-person shooter, ]|[, Fighting game, ]|[, Shooter, ]|[, Action, ]}","0.5","{[, Global Star Software, ]|[, Ubisoft, ]|[, Global Star, ]|[, Ubisoft, ]}","0.5","{Robotech: Invasion|Rocky Legends|Robotech: Invasion|Rocky: Legends}","1.0","{2004-10-05T00:00|2004-09-28T00:00|2004-01-01T00:00|2004-01-01T00:00}"
"DBpedia_Video_Game_17609+Kaggle1_Video_Game_10634","0.7142857142857143","1.0","{[, Paradigm Entertainment, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Nintendo 64|Nintendo 64}","0.0","{[, Racing video game, ]|[, Racing, ]}","0.0","{[, Atari, , SA, ]|[, Infogrames, ]}","1.0","{Indy Racing 2000|Indy Racing 2000}","1.0","{2000-06-09T00:00|2000-01-01T00:00}"
"DBpedia_Video_Game_10931+Kaggle1_Video_Game_15567","0.7142857142857143","0.0","{[, System 3 (software company), ]|[, System 3, ]}","1.0","{[, Single-player, ]}","1.0","{Wii|Wii}","1.0","{[, Puzzle, ]|[, Puzzle, ]}","0.0","{[, System 3 (software company), ]|[, System 3 Arcade Software, ]}","1.0","{Super Fruit Fall|Super Fruit Fall}","1.0","{2006-12-07T00:00|2006-01-01T00:00}"
"DBpedia_Video_Game_19560+Kaggle1_Video_Game_3739","0.5714285714285714","0.0","{[, EA Bright Light, , EA Mobile, , Full Fat, ]|[, Electronic Arts, ]}","1.0","{[, Single-player, ]}","1.0","{Wii|Wii}","0.0","{[, Action-adventure game, ]|[, Action, ]}","1.0","{[, Electronic Arts, ]|[, Electronic Arts, ]}","0.0","{Harry Potter and the Deathly Hallows – Part 1 (video game)|Harry Potter and the Deathly Hallows - Part 1}","1.0","{2010-11-16T00:00|2010-01-01T00:00}"
"DBpedia_Video_Game_1312+DBpedia_Video_Game_16040+DBpedia_Video_Game_18308+DBpedia_Video_Game_7621+Kaggle1_Video_Game_12188+Kaggle1_Video_Game_5907+Kaggle1_Video_Game_6321","0.5","0.5","{[, Racjin, ]|[, Eighting, ]|[, Zed Two Limited, ]|[, Racjin, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Single player, ]|[, Cooperative video game, , Single-player, ]|[, Multiplayer video game, , Single player, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Action RPG, ]|[, Fighting game, ]|[, Strategy, ]|[, Role-Playing, ]}","0.5","{[, Square Enix, ]|[, Bandai, ]|[, Crave Entertainment, ]|[, Square Enix, ]}","0.5","{Fullmetal Alchemist 2: Curse of the Crimson Elixir|Fullmetal Alchemist: Dream Carnival|Future Tactics: The Uprising|Fullmetal Alchemist 2: Curse of the Crimson Elixir}","1.0","{2004-09-22T00:00|2004-08-26T00:00|2004-01-01T00:00|2004-01-01T00:00}"
"DBpedia_Video_Game_21514+Kaggle1_Video_Game_15638+Kaggle1_Video_Game_2765","0.5238095238095238","0.0","{[, Surreal Software, , The Whole Experience, ]|[, Ubisoft Milan, ]}","1.0","{[, Single-player video game, ]}","1.0","{Game Boy Advance|Game Boy Advance|Game Boy Advance}","0.6666666666666666","{[, Action-adventure game, ]|[, Action, ]|[, Action, ]}","0.0","{[, Black Label Games, ]|[, Ubisoft, ]|[, Electronic Arts, ]}","0.0","{The Lord of the Rings: The Fellowship of the Ring (video game)|The Mummy|The Lord of the Rings: The Two Towers}","1.0","{2002-09-24T00:00|2002-01-01T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_23227+Kaggle1_Video_Game_16088","0.42857142857142855","0.0","{[, Blizzard Entertainment, ]|[, Mass Media, ]}","1.0","{[, Single-player, ]}","1.0","{Game Boy Advance|Game Boy Advance}","0.0","{[, Platform game, ]|[, Action, ]}","0.0","{[, Interplay Productions, ]|[, Activision, ]}","1.0","{Blackthorne|Blackthorne}","0.0","{2021-02-20T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_23838+Kaggle1_Video_Game_1868","0.42857142857142855","0.0","{[, Yuke's, ]|[, EA Games, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Wii|Wii}","0.0","{[, Puzzle video game, ]|[, Racing, ]}","0.0","{[, Yuke's, ]|[, Electronic Arts, ]}","0.0","{Neves (video game)|Need for Speed: ProStreet}","1.0","{2007-11-06T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_11910+DBpedia_Video_Game_16752+Kaggle1_Video_Game_1065+Kaggle1_Video_Game_1311+Kaggle1_Video_Game_1578","0.7714285714285715","1.0","{[, Inland Productions, ]|[, Inland Productions, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation (console)|PlayStation (console)|PlayStation (console)|PlayStation (console)|PlayStation (console)}","0.4","{[, List of video game genres, ]|[, List of video game genres, ]|[, Fighting, ]|[, Fighting, ]|[, Misc, ]}","0.8","{[, THQ, ]|[, THQ, ]|[, THQ, ]|[, THQ, ]|[, Hasbro Interactive, ]}","0.4","{WCW Nitro (video game)|WCW/nWo Thunder|WCW/NWO Thunder|WCW vs the World|Wheel of Fortune}","0.8","{1998-11-30T00:00|1999-01-15T00:00|1998-01-01T00:00|1998-01-01T00:00|1998-01-01T00:00}"
"DBpedia_Video_Game_10412+DBpedia_Video_Game_10884+Kaggle1_Video_Game_6232","0.5714285714285714","0.6666666666666666","{[, Acclaim Studios Cheltenham, ]|[, Asobo Studio, ]|[, Acclaim Studios Cheltenham, ]}","0.0","{[, Multiplayer video game, , Single player, ]|[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Sports game, ]|[, Party game, , Platform game, ]|[, Sports, ]}","0.6666666666666666","{[, Acclaim Entertainment, ]|[, Ignition Entertainment, ]|[, Acclaim Entertainment, ]}","0.6666666666666666","{Summer Heat Beach Volleyball|Super Farm|Summer Heat Beach Volleyball}","1.0","{2003-06-30T00:00|2003-10-17T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_23654+Kaggle1_Video_Game_8008","0.42857142857142855","0.0","{[, FromSoftware, ]|[, SCE Japan Studio, ]}","1.0","{[, Single-player, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Role-playing video game, ]|[, Adventure, ]}","0.0","{[, FromSoftware, ]|[, Sony Computer Entertainment, ]}","0.0","{Shadow Tower Abyss|Siren}","1.0","{2003-10-23T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_24473+Kaggle1_Video_Game_3268","0.8571428571428571","1.0","{[, Supermassive Games, ]}","1.0","{[, Multiplayer video game, , Single-player, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Augmented reality, , List of party video games, ]|[, Misc, ]}","1.0","{[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]}","1.0","{Start the Party!|Start the Party!}","1.0","{2010-09-07T00:00|2010-01-01T00:00}"
